delivery_id,source_city,destination_city,source_lat,source_long,dest_lat,dest_long,distance_km,vehicle_type,driver_id,package_weight_kg,order_time,scheduled_delivery_time,actual_delivery_time,traffic_level,weather_condition,road_type,delay_minutes,is_delayed
DLV003557,Chennai,Coimbatore,12.842066,80.514015,10.876563,77.302799,412.15,Motorcycle,DRV047,24.82,2023-01-10 04:47:00,2023-01-10 19:12:30.618023,2023-01-10 20:28:30.618023,10,Fog,Rural,76.0,1
DLV003558,Pune,Lucknow,18.065509,73.742263,26.68993,81.262879,1231.18,Van,DRV083,2.63,2023-05-25 22:15:00,2023-05-26 16:01:30.421501,2023-05-26 16:31:30.421501,1,Cloudy,Highway,30.0,1
DLV003559,Hyderabad,Vadodara,17.852055,78.447581,22.632036,73.380895,749.44,Car,DRV085,9.13,2023-08-07 14:54:00,2023-08-08 05:19:36.389408,2023-08-08 05:20:36.389408,1,Cloudy,Rural,1.0,0
DLV003560,Jaipur,Patna,26.9479,75.303736,25.345413,85.559355,1038.75,Car,DRV083,4.86,2023-11-21 04:48:00,2023-11-21 23:50:37.579929,2023-11-21 23:38:37.579929,2,Clear,Rural,-12.0,0
DLV003561,Mumbai,Surat,19.502061,73.17655,21.65198,73.137645,239.09,Truck,DRV066,7.53,2023-05-09 07:47:00,2023-05-09 14:11:56.509291,2023-05-09 14:15:56.509291,3,Fog,Rural,4.0,0
DLV003562,Bhopal,Patna,23.607432,77.774567,25.710302,85.565776,821.16,Car,DRV080,1.62,2023-06-27 20:14:00,2023-06-28 18:28:22.807991,2023-06-28 21:59:22.807991,5,Rain,Rural,211.0,1
DLV003563,Ahmedabad,Chennai,23.022562,72.960436,13.036765,80.047925,1338.87,Truck,DRV034,6.05,2023-03-07 11:56:00,2023-03-10 05:32:16.428158,2023-03-10 07:36:16.428158,8,Fog,City,124.0,1
DLV003564,Nagpur,Visakhapatnam,21.149204,78.917061,17.849638,83.713531,622.3,Motorcycle,DRV007,15.53,2023-03-26 03:42:00,2023-03-26 18:31:53.538652,2023-03-26 19:37:53.538652,6,Cloudy,Rural,66.0,1
DLV003565,Patna,Lucknow,25.119614,85.537448,26.350626,80.810428,492.83,Car,DRV005,12.35,2023-04-27 22:24:00,2023-04-28 11:12:49.332652,2023-04-28 11:16:49.332652,4,Rain,Rural,4.0,0
DLV003566,Visakhapatnam,Surat,17.237411,83.271985,20.965126,72.46477,1208.4,Motorcycle,DRV023,3.81,2023-01-09 23:50:00,2023-01-12 14:40:13.362611,2023-01-12 14:47:13.362611,6,Snow,City,7.0,0
DLV003567,Vadodara,Ahmedabad,22.579018,72.898617,22.746175,72.346477,59.63,Motorcycle,DRV085,43.29,2023-09-15 19:19:00,2023-09-15 21:30:28.498486,2023-09-15 21:15:28.498486,1,Fog,City,-15.0,0
DLV003568,Surat,Kolkata,20.687803,72.57297,22.503571,88.195877,1627.04,Motorcycle,DRV031,19.31,2023-03-08 20:40:00,2023-03-09 23:06:21.785213,2023-03-09 23:47:21.785213,6,Clear,Highway,41.0,1
DLV003569,Visakhapatnam,Coimbatore,18.070971,83.506209,11.14269,76.793842,1055.63,Motorcycle,DRV053,16.86,2023-08-16 20:28:00,2023-08-17 17:45:18.653715,2023-08-17 17:48:18.653715,2,Cloudy,Rural,3.0,0
DLV003570,Thane,Pune,19.31313,73.262561,18.769505,73.928437,92.48,Car,DRV096,11.96,2023-02-10 07:55:00,2023-02-10 11:43:53.359907,2023-02-10 11:33:53.359907,10,Cloudy,City,-10.0,0
DLV003571,Surat,Chennai,20.982383,73.076882,12.789496,80.550188,1208.62,Van,DRV015,12.23,2023-12-31 17:21:00,2024-01-01 18:43:51.918918,2024-01-01 20:33:51.918918,4,Fog,Highway,110.0,1
DLV003572,Delhi,Hyderabad,28.586816,76.901481,16.984724,78.730061,1303.57,Motorcycle,DRV059,11.9,2023-04-20 15:31:00,2023-04-22 08:44:31.641333,2023-04-22 09:36:31.641333,3,Cloudy,City,52.0,1
DLV003573,Indore,Nagpur,23.105861,76.008538,20.78996,79.523096,444.6,Motorcycle,DRV099,7.17,2023-10-16 19:56:00,2023-10-17 10:27:25.362096,2023-10-17 10:32:25.362096,8,Fog,Rural,5.0,0
DLV003574,Chennai,Kolkata,13.177525,80.547929,22.80899,88.831687,1382.73,Van,DRV006,9.25,2023-10-09 22:41:00,2023-10-10 16:49:54.172313,2023-10-10 17:36:54.172313,1,Clear,Highway,47.0,1
DLV003575,Thane,Bhopal,18.833183,73.058825,23.451831,77.802698,711.05,Van,DRV051,26.68,2023-04-04 10:05:00,2023-04-05 23:03:29.293016,2023-04-06 00:47:29.293016,6,Snow,City,104.0,1
DLV003576,Delhi,Coimbatore,28.541182,77.131314,10.770148,77.274037,1976.1,Car,DRV057,7.74,2023-02-20 20:44:00,2023-02-22 20:29:21.103470,2023-02-22 20:39:21.103470,9,Clear,Rural,10.0,0
DLV003577,Nagpur,Vadodara,21.631615,78.844542,21.863332,73.496742,552.9,Car,DRV024,11.44,2023-05-20 05:42:00,2023-05-21 04:09:41.212854,2023-05-21 04:16:41.212854,5,Rain,City,7.0,0
DLV003578,Indore,Bhopal,22.471839,75.428728,23.252342,76.998066,182.72,Motorcycle,DRV091,8.28,2023-12-04 04:39:00,2023-12-04 10:29:49.159029,2023-12-04 10:21:49.159029,4,Snow,Rural,-8.0,0
DLV003579,Hyderabad,Visakhapatnam,17.14679,78.112678,17.410932,82.824645,501.15,Van,DRV076,18.58,2023-08-26 04:47:00,2023-08-26 16:18:35.197900,2023-08-26 16:04:35.197900,3,Snow,Highway,-14.0,0
DLV003580,Pune,Jaipur,18.697722,73.974737,27.117963,76.116122,961.57,Motorcycle,DRV030,6.49,2023-08-10 14:23:00,2023-08-11 21:47:40.090176,2023-08-11 23:20:40.090176,8,Fog,Rural,93.0,1
DLV003581,Indore,Kanpur,23.097269,76.00034,26.839907,80.367298,605.67,Car,DRV042,13.66,2023-01-25 06:42:00,2023-01-25 16:09:48.986396,2023-01-25 16:17:48.986396,5,Clear,Highway,8.0,0
DLV003582,Bangalore,Lucknow,13.013073,78.000738,26.386868,80.843716,1516.4,Van,DRV061,5.16,2023-09-02 02:40:00,2023-09-03 13:09:53.454575,2023-09-03 15:03:53.454575,1,Rain,Rural,114.0,1
DLV003583,Surat,Delhi,21.618005,72.58075,29.055436,77.662902,971.68,Car,DRV034,8.72,2023-07-21 12:56:00,2023-07-22 20:40:29.353832,2023-07-22 22:18:29.353832,8,Fog,Rural,98.0,1
DLV003584,Bangalore,Visakhapatnam,13.118539,77.964217,17.962697,83.348594,789.05,Van,DRV097,20.01,2023-03-29 09:49:00,2023-03-30 20:26:11.112458,2023-03-30 20:11:11.112458,7,Rain,City,-15.0,0
DLV003585,Delhi,Ahmedabad,29.096159,77.394677,23.497982,72.128788,814.03,Truck,DRV045,6.36,2023-04-11 12:59:00,2023-04-12 14:43:36.864141,2023-04-12 14:41:36.864141,3,Cloudy,City,-2.0,0
DLV003586,Indore,Patna,22.604479,76.140435,25.254714,85.613695,1006.62,Truck,DRV041,2.42,2023-01-06 15:35:00,2023-01-07 09:11:57.047557,2023-01-07 10:10:57.047557,1,Clear,Rural,59.0,1
DLV003587,Ahmedabad,Kanpur,22.837566,72.500324,26.224645,80.411264,884.18,Car,DRV050,3.49,2023-05-18 23:26:00,2023-05-19 14:21:14.012116,2023-05-19 14:31:14.012116,7,Clear,Highway,10.0,0
DLV003588,Coimbatore,Pune,10.752314,77.248782,18.113701,73.794174,898.99,Car,DRV086,13.31,2023-05-02 03:49:00,2023-05-03 08:14:50.065758,2023-05-03 08:05:50.065758,3,Cloudy,City,-9.0,0
DLV003589,Indore,Lucknow,22.242663,75.704507,27.045681,80.536303,723.5,Motorcycle,DRV029,4.47,2023-10-25 01:37:00,2023-10-25 23:19:17.792228,2023-10-26 02:01:17.792228,10,Snow,Highway,162.0,1
DLV003590,Pune,Mumbai,18.025467,73.765223,19.20581,72.709879,172.03,Van,DRV084,5.79,2023-07-21 06:24:00,2023-07-21 10:29:59.835930,2023-07-21 11:27:59.835930,2,Rain,Rural,58.0,1
DLV003591,Bangalore,Thane,13.308317,77.811206,19.068462,73.21241,806.93,Motorcycle,DRV008,5.16,2023-08-17 16:29:00,2023-08-18 21:44:04.760348,2023-08-19 01:31:04.760348,9,Clear,City,227.0,1
DLV003592,Nagpur,Pune,21.14379,79.130396,18.321027,74.02396,619.74,Car,DRV096,1.11,2023-11-20 21:40:00,2023-11-21 15:47:38.219494,2023-11-21 17:37:38.219494,7,Rain,Rural,110.0,1
DLV003593,Kolkata,Nagpur,22.717685,88.441722,20.759562,79.065168,992.44,Car,DRV057,6.43,2023-08-24 15:44:00,2023-08-25 23:59:15.215592,2023-08-25 23:31:15.215592,6,Clear,City,-28.0,0
DLV003594,Visakhapatnam,Bangalore,18.108666,83.199031,12.485581,77.533437,871.68,Truck,DRV089,0.8,2023-10-28 19:24:00,2023-10-29 12:58:43.780899,2023-10-29 12:39:43.780899,2,Cloudy,Rural,-19.0,0
DLV003595,Visakhapatnam,Mumbai,18.007448,83.498561,19.08939,72.627469,1152.12,Van,DRV085,84.44,2023-03-07 18:15:00,2023-03-08 21:42:31.899665,2023-03-08 23:17:31.899665,2,Rain,Rural,95.0,1
DLV003596,Surat,Pune,21.670071,72.975278,18.714665,73.848154,341.01,Car,DRV034,1.94,2023-08-04 00:10:00,2023-08-04 05:55:16.614103,2023-08-04 05:43:16.614103,7,Clear,Highway,-12.0,0
DLV003597,Bangalore,Indore,12.82609,77.907553,22.714532,76.35239,1111.77,Car,DRV062,3.5,2023-02-12 22:08:00,2023-02-13 20:17:57.152096,2023-02-13 20:10:57.152096,9,Cloudy,Highway,-7.0,0
DLV003598,Bangalore,Coimbatore,13.154178,77.141241,10.767302,76.809538,267.85,Motorcycle,DRV053,6.86,2023-02-13 15:27:00,2023-02-14 06:59:07.020936,2023-02-14 08:57:07.020936,9,Snow,City,118.0,1
DLV003599,Nagpur,Indore,21.385284,79.082436,22.248246,75.97455,334.86,Truck,DRV089,15.71,2023-10-07 10:35:00,2023-10-07 18:47:14.892686,2023-10-07 18:29:14.892686,1,Fog,Rural,-18.0,0
DLV003600,Mumbai,Kolkata,19.075562,73.086675,22.291468,88.624874,1654.59,Truck,DRV071,6.31,2024-01-01 05:38:00,2024-01-02 16:35:11.200034,2024-01-02 19:27:11.200034,6,Rain,Highway,172.0,1
DLV003601,Patna,Visakhapatnam,25.815055,85.541682,17.220622,83.166001,986.67,Van,DRV048,3.9,2023-04-10 11:51:00,2023-04-11 12:16:11.858250,2023-04-11 12:12:11.858250,7,Cloudy,Rural,-4.0,0
DLV003602,Patna,Lucknow,25.504704,85.579747,26.782634,81.431605,437.74,Car,DRV035,9.8,2023-07-31 08:43:00,2023-08-01 03:06:05.754221,2023-08-01 03:54:05.754221,1,Snow,City,48.0,1
DLV003603,Ahmedabad,Hyderabad,22.579339,72.78923,17.466016,78.48724,822.98,Van,DRV016,10.09,2023-10-09 11:46:00,2023-10-10 07:39:18.916109,2023-10-10 09:59:18.916109,9,Clear,Rural,140.0,1
DLV003604,Indore,Lucknow,22.478596,76.259369,26.775995,81.260427,695.45,Motorcycle,DRV097,14.09,2023-01-14 23:43:00,2023-01-15 20:06:59.864438,2023-01-15 20:21:59.864438,2,Snow,Rural,15.0,1
DLV003605,Hyderabad,Mumbai,17.273837,78.837631,19.212629,72.518747,701.2,Car,DRV063,2.45,2023-11-01 15:51:00,2023-11-03 07:07:01.687529,2023-11-03 10:01:01.687529,8,Snow,City,174.0,1
DLV003606,Vadodara,Surat,22.219123,72.851496,20.692216,72.542987,172.76,Car,DRV049,12.62,2023-04-10 12:50:00,2023-04-10 21:49:00.641733,2023-04-10 22:23:00.641733,6,Snow,City,34.0,1
DLV003607,Bhopal,Visakhapatnam,23.296272,77.394161,17.688297,82.966187,851.63,Motorcycle,DRV096,23.18,2023-10-21 13:14:00,2023-10-23 06:45:00.588691,2023-10-23 10:42:00.588691,10,Rain,City,237.0,1
DLV003608,Thane,Kolkata,19.076268,73.35927,22.716623,88.576939,1630.89,Van,DRV079,20.83,2023-02-08 11:00:00,2023-02-10 00:06:09.568697,2023-02-10 03:49:09.568697,8,Rain,Highway,223.0,1
DLV003609,Visakhapatnam,Ahmedabad,17.46414,82.719112,23.387876,72.893824,1216.74,Motorcycle,DRV041,5.45,2023-01-26 10:10:00,2023-01-27 11:30:55.581145,2023-01-27 11:00:55.581145,5,Clear,Rural,-30.0,0
DLV003610,Jaipur,Patna,27.073739,75.939411,25.95445,84.777868,887.99,Truck,DRV097,2.98,2023-08-02 00:39:00,2023-08-03 07:43:47.090676,2023-08-03 09:52:47.090676,10,Fog,Rural,129.0,1
DLV003611,Nagpur,Coimbatore,21.07574,78.685424,10.906395,76.470907,1155.21,Car,DRV058,7.88,2023-05-01 13:24:00,2023-05-02 17:19:03.342237,2023-05-02 17:26:03.342237,9,Clear,Rural,7.0,0
DLV003612,Hyderabad,Surat,17.734802,78.046605,20.897658,72.59048,671.83,Van,DRV057,19.05,2023-06-02 15:46:00,2023-06-03 21:14:34.944945,2023-06-03 21:17:34.944945,7,Rain,City,3.0,0
DLV003613,Patna,Nagpur,25.480791,85.440466,21.032358,78.792854,839.9,Car,DRV039,5.31,2023-09-17 23:38:00,2023-09-19 04:44:59.672217,2023-09-19 06:34:59.672217,6,Snow,Rural,110.0,1
DLV003614,Coimbatore,Vadodara,11.242981,77.138087,21.942562,72.824088,1275.16,Motorcycle,DRV034,34.99,2023-05-16 23:38:00,2023-05-18 05:45:32.410309,2023-05-18 07:31:32.410309,7,Fog,Highway,106.0,1
DLV003615,Kanpur,Patna,26.705242,80.553168,25.472131,84.715022,437.63,Motorcycle,DRV062,2.75,2023-09-02 15:17:00,2023-09-03 07:38:23.136781,2023-09-03 08:43:23.136781,3,Rain,City,65.0,1
DLV003616,Patna,Bhopal,25.198378,85.534037,23.34537,77.847056,805.83,Car,DRV048,5.99,2023-07-16 02:50:00,2023-07-16 18:53:58.543264,2023-07-16 18:53:58.543264,9,Cloudy,Highway,0.0,0
DLV003617,Kanpur,Indore,26.295726,80.509045,22.424292,75.97604,629.29,Car,DRV076,8.12,2023-12-09 17:54:00,2023-12-10 05:39:35.576292,2023-12-10 06:12:35.576292,3,Rain,Highway,33.0,1
DLV003618,Delhi,Nagpur,29.040841,77.042832,20.973586,78.988855,918.17,Van,DRV041,15.49,2023-05-27 11:47:00,2023-05-28 15:19:41.836133,2023-05-28 15:07:41.836133,4,Clear,City,-12.0,0
DLV003619,Delhi,Nagpur,28.819941,77.274809,21.571155,78.613641,817.18,Van,DRV074,2.73,2023-04-25 08:19:00,2023-04-26 20:10:13.976263,2023-04-26 23:10:13.976263,7,Rain,City,180.0,1
DLV003620,Hyderabad,Kolkata,17.065234,78.497096,22.577664,88.000911,1167.37,Truck,DRV079,25.08,2023-04-30 07:56:00,2023-05-01 21:52:22.537345,2023-05-01 22:46:22.537345,6,Clear,City,54.0,1
DLV003621,Nagpur,Patna,20.847696,78.996365,25.502911,84.955158,799.13,Motorcycle,DRV075,8.97,2023-12-10 17:01:00,2023-12-11 18:17:20.781775,2023-12-11 17:54:20.781775,3,Cloudy,City,-23.0,0
DLV003622,Coimbatore,Indore,11.190454,76.524658,22.337318,76.273811,1239.76,Van,DRV068,7.34,2023-09-08 17:31:00,2023-09-10 15:48:03.913277,2023-09-10 17:25:03.913277,8,Snow,Rural,97.0,1
DLV003623,Visakhapatnam,Pune,17.816852,83.561684,18.91867,73.804642,1036.78,Car,DRV055,2.83,2023-05-07 01:37:00,2023-05-08 21:09:41.029280,2023-05-08 20:54:41.029280,4,Fog,City,-15.0,0
DLV003624,Thane,Indore,18.885033,72.923922,22.559771,75.825358,507.91,Car,DRV004,5.9,2023-10-19 15:42:00,2023-10-20 11:57:10.364346,2023-10-20 11:27:10.364346,9,Cloudy,City,-30.0,0
DLV003625,Delhi,Kanpur,28.543072,77.353478,26.88709,79.939764,314.18,Motorcycle,DRV047,36.09,2023-12-05 01:28:00,2023-12-05 10:39:23.443679,2023-12-05 10:10:23.443679,7,Rain,Rural,-29.0,0
DLV003626,Bangalore,Mumbai,12.687022,77.923463,19.499847,73.013183,921.23,Car,DRV079,7.68,2023-04-29 22:11:00,2023-05-01 13:06:19.697155,2023-05-01 15:34:19.697155,6,Rain,City,148.0,1
DLV003627,Lucknow,Thane,26.452579,81.341495,19.510788,73.228978,1133.15,Truck,DRV003,5.11,2023-06-20 19:19:00,2023-06-21 19:52:05.623907,2023-06-21 21:20:05.623907,6,Clear,Rural,88.0,1
DLV003628,Bhopal,Kanpur,23.337035,77.177581,26.611248,80.43997,490.55,Truck,DRV075,4.57,2023-10-10 23:50:00,2023-10-11 10:33:50.452999,2023-10-11 10:53:50.452999,5,Fog,Highway,20.0,1
DLV003629,Surat,Vadodara,20.77835,72.987115,22.731155,72.84231,217.66,Car,DRV086,1.35,2023-01-18 16:42:00,2023-01-18 22:59:05.376047,2023-01-18 22:41:05.376047,1,Cloudy,City,-18.0,0
DLV003630,Vadodara,Mumbai,22.266812,72.9682,18.930131,72.406612,375.6,Motorcycle,DRV026,20.94,2023-07-20 10:39:00,2023-07-20 19:31:24.486285,2023-07-20 19:24:24.486285,7,Fog,Highway,-7.0,0
DLV003631,Delhi,Visakhapatnam,29.095452,77.3338,17.687506,83.102215,1397.8,Van,DRV045,0.79,2023-02-12 06:54:00,2023-02-14 11:19:02.795444,2023-02-14 12:05:02.795444,10,Clear,City,46.0,1
DLV003632,Vadodara,Hyderabad,22.167108,73.145147,17.160983,78.16675,765.56,Motorcycle,DRV050,15.37,2023-10-08 07:35:00,2023-10-08 22:59:24.806974,2023-10-08 22:50:24.806974,3,Fog,Highway,-9.0,0
DLV003633,Ahmedabad,Visakhapatnam,23.079106,72.914165,17.339628,82.751234,1208.07,Truck,DRV015,10.43,2023-05-28 23:36:00,2023-05-30 18:47:18.766182,2023-05-30 19:47:18.766182,2,Rain,City,60.0,1
DLV003634,Mumbai,Bhopal,19.505249,72.822979,23.743181,77.208902,653.8,Truck,DRV073,24.08,2023-01-19 16:23:00,2023-01-20 01:49:21.305546,2023-01-20 01:51:21.305546,1,Cloudy,Highway,2.0,0
DLV003635,Pune,Bhopal,18.260706,73.994748,23.138054,77.538966,655.68,Van,DRV055,18.49,2023-08-15 05:12:00,2023-08-16 05:32:31.560617,2023-08-16 05:27:31.560617,7,Cloudy,City,-5.0,0
DLV003636,Visakhapatnam,Patna,17.462546,82.769472,26.006236,85.520805,991.5,Motorcycle,DRV045,1.62,2023-10-16 11:28:00,2023-10-17 15:23:37.806275,2023-10-17 15:13:37.806275,6,Rain,Rural,-10.0,0
DLV003637,Bhopal,Patna,23.730698,77.629127,25.776821,85.196603,797.14,Truck,DRV046,5.97,2023-01-07 09:02:00,2023-01-08 22:35:55.141919,2023-01-09 01:55:55.141919,9,Rain,City,200.0,1
DLV003638,Bangalore,Mumbai,12.76107,77.984756,18.74897,73.300573,833.26,Motorcycle,DRV042,5.72,2023-09-28 14:09:00,2023-09-30 04:03:47.683939,2023-09-30 04:03:47.683939,8,Rain,City,0.0,0
DLV003639,Chennai,Delhi,13.105486,80.48627,28.224144,76.978034,1719.96,Van,DRV020,2.91,2023-05-28 03:01:00,2023-05-29 23:44:08.513728,2023-05-30 02:01:08.513728,6,Snow,Highway,137.0,1
DLV003640,Surat,Ahmedabad,20.799274,72.564358,23.164827,72.526768,263.07,Van,DRV052,3.94,2023-07-14 00:33:00,2023-07-14 07:47:03.540585,2023-07-14 07:57:03.540585,2,Clear,City,10.0,0
DLV003641,Indore,Bhopal,22.773356,75.480065,23.562016,77.696695,242.97,Van,DRV030,6.97,2023-11-28 09:01:00,2023-11-28 21:39:04.728312,2023-11-28 23:58:04.728312,6,Snow,City,139.0,1
DLV003642,Kanpur,Surat,26.018671,80.624006,21.40747,73.233088,910.2,Motorcycle,DRV005,5.81,2023-11-25 17:37:00,2023-11-26 14:19:25.625719,2023-11-26 17:45:25.625719,8,Rain,Highway,206.0,1
DLV003643,Coimbatore,Delhi,10.753204,76.912096,28.298388,77.080235,1951.01,Car,DRV040,3.79,2023-11-07 09:39:00,2023-11-10 23:15:02.685799,2023-11-11 03:01:02.685799,7,Rain,City,226.0,1
DLV003644,Patna,Delhi,25.80897,85.180893,28.942859,76.980781,881.2,Truck,DRV084,7.64,2023-07-21 06:35:00,2023-07-22 18:22:55.117545,2023-07-22 18:11:55.117545,5,Rain,City,-11.0,0
DLV003645,Nagpur,Kanpur,21.549121,79.586894,26.869198,80.609792,600.58,Van,DRV063,10.03,2023-01-20 16:46:00,2023-01-21 05:27:14.276756,2023-01-21 05:15:14.276756,6,Rain,Highway,-12.0,0
DLV003646,Kolkata,Lucknow,22.262754,88.540941,27.059453,81.431585,894.43,Motorcycle,DRV083,27.0,2023-11-22 19:40:00,2023-11-24 09:13:57.747594,2023-11-24 09:48:57.747594,4,Fog,City,35.0,1
DLV003647,Delhi,Lucknow,28.655201,76.980369,27.030373,81.425576,472.89,Motorcycle,DRV028,4.36,2023-10-30 22:35:00,2023-10-31 15:43:31.695197,2023-10-31 15:39:31.695197,9,Clear,City,-4.0,0
DLV003648,Visakhapatnam,Kolkata,17.728681,82.888715,22.094821,88.200883,737.5,Motorcycle,DRV014,2.77,2023-06-04 00:43:00,2023-06-04 23:01:33.993223,2023-06-04 23:53:33.993223,2,Cloudy,City,52.0,1
DLV003649,Patna,Bhopal,25.959471,84.681068,23.188829,77.674801,772.41,Truck,DRV010,13.33,2023-09-12 00:37:00,2023-09-12 14:57:16.183845,2023-09-12 15:02:16.183845,7,Cloudy,Highway,5.0,0
DLV003650,Hyderabad,Jaipur,16.920419,78.732617,27.055146,75.536822,1173.93,Van,DRV030,6.67,2023-11-17 17:18:00,2023-11-18 23:25:51.532626,2023-11-19 00:41:51.532626,2,Fog,Rural,76.0,1
DLV003651,Delhi,Chennai,28.621219,76.838554,13.454297,80.128598,1720.42,Car,DRV033,2.56,2023-06-16 08:59:00,2023-06-19 06:13:48.218213,2023-06-19 07:02:48.218213,3,Fog,City,49.0,1
DLV003652,Nagpur,Ahmedabad,20.851965,79.580156,23.275586,73.033372,726.37,Car,DRV014,10.92,2023-03-07 14:25:00,2023-03-08 09:03:36.912271,2023-03-08 08:43:36.912271,8,Cloudy,Rural,-20.0,0
DLV003653,Surat,Nagpur,20.966051,72.495663,21.148868,79.082868,683.8,Car,DRV096,12.81,2023-11-24 18:19:00,2023-11-26 01:25:47.006251,2023-11-26 04:49:47.006251,6,Fog,City,204.0,1
DLV003654,Patna,Bhopal,25.455878,84.823965,23.091883,77.476259,789.66,Van,DRV060,3.43,2023-04-29 20:14:00,2023-04-30 23:52:17.056181,2023-05-01 02:03:17.056181,8,Clear,City,131.0,1
DLV003655,Kolkata,Thane,22.799071,88.345791,19.243895,72.617046,1678.72,Van,DRV034,66.91,2023-05-10 14:05:00,2023-05-13 03:46:35.150301,2023-05-13 04:29:35.150301,1,Fog,City,43.0,1
DLV003656,Nagpur,Kolkata,21.640454,79.584267,22.930211,87.927731,870.22,Car,DRV034,13.9,2023-05-26 11:43:00,2023-05-27 06:03:49.439456,2023-05-27 06:11:49.439456,3,Cloudy,Rural,8.0,0
DLV003657,Lucknow,Indore,27.299976,81.058861,23.020487,75.764893,714.19,Motorcycle,DRV012,4.96,2023-12-04 21:53:00,2023-12-05 09:40:03.102409,2023-12-05 09:45:03.102409,4,Cloudy,Highway,5.0,0
DLV003658,Delhi,Lucknow,28.260775,77.066066,27.204317,80.48415,356.32,Car,DRV055,1.04,2023-03-11 00:38:00,2023-03-11 09:53:51.206915,2023-03-11 09:43:51.206915,4,Rain,Rural,-10.0,0
DLV003659,Kolkata,Kanpur,22.223478,87.989016,26.352976,80.828887,858.49,Truck,DRV061,5.58,2023-12-10 13:00:00,2023-12-11 22:03:06.419861,2023-12-11 22:35:06.419861,2,Fog,City,32.0,1
DLV003660,Mumbai,Pune,19.491056,73.259751,18.05264,74.108406,183.21,Car,DRV089,5.7,2023-03-05 06:22:00,2023-03-05 13:12:50.381191,2023-03-05 12:47:50.381191,3,Rain,City,-25.0,0
DLV003661,Vadodara,Pune,22.462666,73.448941,18.514902,74.348079,448.85,Truck,DRV056,2.56,2023-03-20 02:13:00,2023-03-20 15:47:39.248445,2023-03-20 15:21:39.248445,2,Cloudy,City,-26.0,0
DLV003662,Mumbai,Coimbatore,19.497367,72.937704,10.561911,76.863663,1079.12,Motorcycle,DRV035,0.83,2023-03-09 20:23:00,2023-03-11 17:58:34.898068,2023-03-11 21:16:34.898068,6,Rain,City,198.0,1
DLV003663,Patna,Delhi,25.51059,85.603091,28.713097,77.344651,891.28,Motorcycle,DRV083,19.29,2023-09-27 05:44:00,2023-09-28 07:21:27.980525,2023-09-28 07:03:27.980525,3,Clear,City,-18.0,0
DLV003664,Pune,Kanpur,18.655451,73.593894,26.823946,80.56402,1155.21,Van,DRV089,15.76,2023-12-06 05:42:00,2023-12-07 03:56:16.360161,2023-12-07 04:57:16.360161,8,Cloudy,Highway,61.0,1
DLV003665,Chennai,Bhopal,13.32457,80.767257,23.562427,77.741751,1182.13,Car,DRV021,110.04,2023-08-20 07:15:00,2023-08-22 03:25:55.855524,2023-08-22 03:22:55.855524,3,Rain,City,-3.0,0
DLV003666,Bhopal,Lucknow,23.089176,77.752003,27.10912,81.167083,563.89,Car,DRV079,6.85,2023-06-21 16:50:00,2023-06-22 04:27:49.045939,2023-06-22 05:06:49.045939,10,Cloudy,Highway,39.0,1
DLV003667,Vadodara,Bhopal,22.804349,72.940581,23.495357,77.464004,468.8,Car,DRV097,3.05,2023-05-31 18:43:00,2023-06-01 07:24:47.829596,2023-06-01 06:58:47.829596,5,Rain,Rural,-26.0,0
DLV003668,Pune,Bhopal,18.916284,73.952155,23.584834,77.457945,633.54,Car,DRV045,4.54,2023-11-23 15:10:00,2023-11-24 23:19:07.923386,2023-11-24 22:49:07.923386,9,Fog,City,-30.0,0
DLV003669,Kanpur,Ahmedabad,26.169877,80.169449,22.904039,73.044335,806.83,Car,DRV084,12.72,2023-08-05 14:41:00,2023-08-06 03:26:28.982756,2023-08-06 03:48:28.982756,3,Cloudy,Highway,22.0,1
DLV003670,Pune,Hyderabad,18.415999,73.382994,17.109347,78.931996,605.27,Car,DRV058,7.19,2023-11-02 00:21:00,2023-11-02 21:00:16.904041,2023-11-02 21:04:16.904041,1,Rain,City,4.0,0
DLV003671,Ahmedabad,Pune,22.536265,72.617394,18.096002,73.643097,505.18,Truck,DRV014,17.4,2023-12-01 10:50:00,2023-12-01 19:40:26.278073,2023-12-01 19:44:26.278073,1,Clear,Rural,4.0,0
DLV003672,Mumbai,Pune,19.264353,73.348729,18.530278,73.995411,106.26,Truck,DRV055,8.97,2023-03-11 17:03:00,2023-03-11 19:10:30.645755,2023-03-11 19:19:30.645755,4,Clear,Rural,9.0,0
DLV003673,Nagpur,Pune,21.222109,79.07246,18.866359,74.001225,590.9,Van,DRV015,13.36,2023-07-01 08:49:00,2023-07-02 02:44:26.345495,2023-07-02 05:48:26.345495,8,Rain,Rural,184.0,1
DLV003674,Ahmedabad,Lucknow,22.713545,72.721564,26.546348,81.02952,941.37,Van,DRV041,13.78,2023-10-24 02:01:00,2023-10-25 12:36:43.326544,2023-10-25 12:21:43.326544,1,Fog,City,-15.0,0
DLV003675,Indore,Nagpur,22.897035,76.354935,20.676342,78.679442,344.34,Van,DRV038,6.21,2023-07-23 01:09:00,2023-07-23 10:23:22.948382,2023-07-23 10:24:22.948382,3,Fog,Rural,1.0,0
